,Görüş,Durum,new_text
3744,"Gazeteci Sinan Cudî:
Rojava'ya yönelik çok yönlü bir saldırıdan söz ediyoruz. Tek tek aktörlerin saldırıları şu an ortaklaşmış durumda.
Şu an bölgede yaşayan herkesin 24 saat boyunca hedef alındığı bir savaş var.

https://youtube.com/watch?v=CawHNwSl3SQ…",0,gazeteci sinan cudî rojava'ya yönelik yönlü bir saldırıdan söz ediyoruz tek tek aktörlerin saldırıları an ortaklaşmış durumda an bölgede yaşayan herkesin 24 saat boyunca hedef alındığı bir savaş var https //youtube com/watch v=cawhnwsl3sq…
3745,"En zor savaş , kafanda bildiklerinle kalbinde hissettiklerin arasındadır.",0,zor savaş kafanda bildiklerinle kalbinde hissettiklerin arasındadır
3746,oysa benim ruhumda savas var,0,oysa benim ruhumda savas var
3747,"Volter'in, Allah Resulü'ne karşı yazılmış piyesi üzerine Ulu Hakan'ın Fransa'ya ikâzı:

Derhal sahneden indirin!!! Yoksa, savaş sebebidir!",0,volter'in allah resulü'ne karşı yazılmış piyesi üzerine ulu hakan'ın fransa'ya ikâzı derhal sahneden indirin yoksa savaş sebebidir
3748,"Yahu banane kardeşim banane...!!
Benim ülkemin güvenliği tehlikeye giriyor, banane senin esat ile sorunundan?

Git onunla derdin neyse çöz..!!
Beğenmiyorsan savaş, başaramıyorsan boyun eğ ve yaşa..!!
Buraya gelip burdan atıp tutma.!!",0,yahu banane kardeşim banane benim ülkemin güvenliği tehlikeye giriyor banane senin esat sorunundan git onunla derdin neyse çöz beğenmiyorsan savaş başaramıyorsan boyun eğ yaşa buraya gelip burdan atıp tutma
3749,"Suriye gece hayatını gösteren videolar müthiş fikir. 

2008'de Michael Burry nasıl short açıp beklediyse bu videolar da o şekilde beklemelik. 1 seneye kadar insanların aklında ""ee, aslında savaş falan yok?"" fikri oluşacaktır. Tam bir yatırım tavsiyesi.",0,suriye gece hayatını gösteren videolar müthiş fikir 2008'de michael burry short açıp beklediyse videolar şekilde beklemelik 1 seneye kadar insanların aklında ee savaş falan yok fikri oluşacaktır tam bir yatırım tavsiyesi
3750,sinirden kafamı gözümü patlatıcam şimdi allahsızlar hani savaş,0,sinirden kafamı gözümü patlatıcam şimdi allahsızlar hani savaş
3751,Fransada savaş çıktı amnakoyim,0,fransada savaş çıktı amnakoyim
3752,Cevap Verin ! Suriyeliler Orada savaş varsa neden gidiyor! Gidebiliyorlarsa neden Tayyip göndermem deyip duruyor! Bu  Türkiye dekş Türk nüfusu bozma projesidir ve Tayyip bunu icra ediyor hem kendi menfaatleri ve hemde Avrupa ve Amerika ve Rusya nında işine geliyor!,0,cevap verin suriyeliler orada savaş varsa gidiyor gidebiliyorlarsa tayyip göndermem deyip duruyor türkiye dekş türk nüfusu bozma projesidir tayyip bunu icra ediyor kendi menfaatleri hemde avrupa amerika rusya nında işine geliyor
3753,bu yüzden en büyük savas orada veriliyor. Hollandada çiftçiler kaybederse dünya kaybedicek. Gülüyoruz geçiyoruz filmlere ama sonumuz o filmlerdekinden beter olucak.,0,yüzden büyük savas orada veriliyor hollandada çiftçiler kaybederse dünya kaybedicek gülüyoruz geçiyoruz filmlere sonumuz filmlerdekinden beter olucak
3754,"İsveç NATO'ya girmekten vazgeçti, sebebi de Rusya'nın fos çıkması. Üyelik başvurusu yaptıklarında savaş yeni başlamıştı ve dötleri Yusuf Yusuf ediyordu,  bilerek Türkiye'yi provoke ediyorlar",0,i̇sveç nato'ya girmekten vazgeçti sebebi rusya'nın fos çıkması üyelik başvurusu yaptıklarında savaş yeni başlamıştı dötleri yusuf yusuf ediyordu bilerek türkiye'yi provoke ediyorlar
3755,"F-4‘lerin hizmetten alınması, F-16’ların kırımı, vs derken 10 yıldan uzun bir süredir savaş uçağı sayımız artmıyor, tam tersine azalıyor üstadım.

Bu durumda ancak 2030’ların başında yeni tanker uçaklar gerekir. O da ikmal gerektiren uçar unsur sayısının artması şartıyla.",0,f-4‘lerin hizmetten alınması f-16’ların kırımı vs derken 10 yıldan uzun bir süredir savaş uçağı sayımız artmıyor tam tersine azalıyor üstadım durumda ancak 2030’ların başında yeni tanker uçaklar gerekir ikmal gerektiren uçar unsur sayısının artması şartıyla
3756,"Hocam dünyada pandemi ve savaş kaynaklı kriz var.Abd'de 4 banka battı. Alman ekonomisi resesyona girdi.Bunlar dünyanın en güçlü ekonomileri.Üstelik bizim gibi fetö,pkk,daeş, Suriye eyt,dalgalı kur vs. onlarca sorunla da uğraşmıyor.",0,hocam dünyada pandemi savaş kaynaklı kriz var abd'de 4 banka battı alman ekonomisi resesyona girdi bunlar dünyanın güçlü ekonomileri üstelik bizim fetö pkk daeş suriye eyt dalgalı kur vs onlarca sorunla uğraşmıyor
3757,Rusya duyurdu! 2 general ve onlarca subay öldürüldü #Rusya #Ukrayna #Savaş  - https://borsagundem.com.tr/haber/rusya-duyurdu-2-general-ve-onlarca-subay-olduruldu-1747204…,0,rusya duyurdu 2 general onlarca subay öldürüldü rusya ukrayna savaş - https //borsagundem com tr/haber/rusya-duyurdu-2-general-ve-onlarca-subay-olduruldu-1747204…
3758,Eğer kaçak göçmenlerin ülkenize gelmesini istemiyorsanız devletinizin savaş politikalarını durduracaksınız. Onun harici tüm eleştiri ve ağlamalar boştur.,0,kaçak göçmenlerin ülkenize gelmesini istemiyorsanız devletinizin savaş politikalarını durduracaksınız onun harici eleştiri ağlamalar boştur
3759,3-olarak yüzlerce 2035-40larda MMU refakatinde binlercesini üretebilmek!(sayı anormal gelse de  halen devam eden Ukrayna-Rusya savaşı düşünüldüğünde devam eden savaş sırasındaki her iki taraftaki tüm kuvvetlerin kaybettiği binler/onbinlerce savaş unsuru dikkate alınmalıdır.),0,3-olarak yüzlerce 2035-40larda mmu refakatinde binlercesini üretebilmek (sayı anormal gelse halen devam eden ukrayna-rusya savaşı düşünüldüğünde devam eden savaş sırasındaki iki taraftaki kuvvetlerin kaybettiği binler/onbinlerce savaş unsuru dikkate alınmalıdır )
3760,Fransa'da sokaklar savaş alanına döndü - http://Bursaport.com,0,fransa'da sokaklar savaş alanına döndü - http //bursaport com
3761," Her şey gözümüzün önünde oluyor. İşte bu da kanıtı. Daha neyi anlamıyorsunuz

 Türkiye’de savaştan kaçtığını söyleyen sığınmacılar, savaşın sona erdiği Suriye’ye bayram tatiline gidiyorlar. 

Videoyu çekenin de dediği gibi: “Suriye’de savaş varsa Suriye’de ne işiniz var;…
Daha fazla göster",0,gözümüzün önünde oluyor i̇şte kanıtı neyi anlamıyorsunuz türkiye’de savaştan kaçtığını söyleyen sığınmacılar savaşın sona erdiği suriye’ye bayram tatiline gidiyorlar videoyu çekenin dediği suriye’de savaş varsa suriye’de işiniz var;… fazla göster
3762,Nasuh bey ağzımı bozacağım başım belaya girecek.Bu kadar seviyesizlik bu kadar terbiyesizlik olurmu.Sevmiyor olabilirsiniz ama saygı duymak mecburiyetindesiniz.O çiğnediğiniz Türk Vatanı toprağı binlerce şehit kanı ile sulanmıştır.Bu ayıpta size yeter.,0,nasuh bey ağzımı bozacağım başım belaya girecek kadar seviyesizlik kadar terbiyesizlik olurmu sevmiyor olabilirsiniz saygı duymak mecburiyetindesiniz çiğnediğiniz türk vatanı toprağı binlerce şehit kanı sulanmıştır ayıpta size yeter
3763,Waknerin liderleri ABD den aldıkları talimetla Rusya'da iç savaş çıkarmak isteyince Erdoğan Putin görüşmesi waknerin türk ordusundan aldıgı libya Suriye derslerini bildiği için geri çekilmek zorunda kaldı,0,waknerin liderleri abd den aldıkları talimetla rusya'da iç savaş çıkarmak isteyince erdoğan putin görüşmesi waknerin türk ordusundan aldıgı libya suriye derslerini bildiği geri çekilmek zorunda kaldı
3764,Koş türko sudan'da savaş varmış,0,koş türko sudan'da savaş varmış
3765,"Buyurun cenaze namazına,aldıkmı belayı başımıza Suriye’deki iç savaş bahanesiyle ne olduğu belli olmayan kişileri Anadolu topraklarına aldılar belkide 1. Dünya savaşı sırasında ortadan kaybolan 50000 bin ermeni lezyonlarının torunlarıdır Anadolu ya gelenler araştırın paktadunilik",0,buyurun cenaze namazına aldıkmı belayı başımıza suriye’deki iç savaş bahanesiyle olduğu belli olmayan kişileri anadolu topraklarına aldılar belkide 1 dünya savaşı sırasında ortadan kaybolan 50000 bin ermeni lezyonlarının torunlarıdır anadolu gelenler araştırın paktadunilik
3766, iç savaş başladı,0,iç savaş başladı
3767,Sana uzaktan bakmak da güzel...,1,sana uzaktan bakmak güzel
3768,"İç savaş çıkartırken banamı sordular,bunlara kanmayın büyük Türk milleti,ülkenizdeki fakirlere yardım edin.",0,i̇ç savaş çıkartırken banamı sordular bunlara kanmayın büyük türk milleti ülkenizdeki fakirlere yardım edin
3769,Bir şey hoşlarına gitmediği zaman iç savaş çıkarıyorlar. Halkın cahil ve fakir kalması için her şeyi yapıyorlar. Nasıl gelişsin bu adamlar?,0,bir hoşlarına gitmediği zaman iç savaş çıkarıyorlar halkın cahil fakir kalması şeyi yapıyorlar gelişsin adamlar
3770,sudan sebeplerle savas cikarmayin kardesim ya,0,sudan sebeplerle savas cikarmayin kardesim
3771,"- Hey dur ne yapıyorsun. Karımı sikemezsin!
+ Tabii ki de sikebilirim. Benim 50 milyon gücüm var. 
- Ne bu nasıl olur?!?!
+Oyuna başlarken witcher topluluğunu seçerek %20 savaş bonusu kazandım. Daha sonrasında Sahirelerle ittifak kurdum!",0,- hey dur yapıyorsun karımı sikemezsin + tabii sikebilirim benim 50 milyon gücüm var - olur +oyuna başlarken witcher topluluğunu seçerek %20 savaş bonusu kazandım sonrasında sahirelerle ittifak kurdum
3772,"Yaptığı şakaya bak yaaa, ortalık zaten karışık birader iç savaş mı çıksın ne istiyorsun",0,yaptığı şakaya bak yaaa ortalık zaten karışık birader iç savaş çıksın istiyorsun
3773,"İnsan ait olduğu yeri bulunca fırtına diniyor, savaş bitiyor. bir bahar başlıyor sonra...",1,i̇nsan ait olduğu yeri bulunca fırtına diniyor savaş bitiyor bir bahar başlıyor sonra
3774,Suriye de iç savaş biteli 1 buçuk yıl oldu neden halen bu insanlara bakmakta ısrar ediyoruz bizim kaderimizi neden onların oyları belir liyor Yunanistan sınırını korudumuz kadar Doğu sınır larımızıda korusaydık ülkede Bu kadar pislik dolaşamazdı bir gün çok pişman olacak sınız,0,suriye iç savaş biteli 1 buçuk yıl oldu halen insanlara bakmakta ısrar ediyoruz bizim kaderimizi onların oyları belir liyor yunanistan sınırını korudumuz kadar doğu sınır larımızıda korusaydık ülkede kadar pislik dolaşamazdı bir gün pişman olacak sınız
3775,Çünkü savaş var alamıyoruz Suriye batısı ile dogusu aynı degil suan batıda dogu insanı umrumda olmayan keyf yapar dogu kesmi sömürge altında öldürüldü evlerinden kovuldu ypg ve abd el ele aldılar oraları,0,savaş var alamıyoruz suriye batısı dogusu aynı degil suan batıda dogu insanı umrumda olmayan keyf yapar dogu kesmi sömürge altında öldürüldü evlerinden kovuldu ypg abd el ele aldılar oraları
3776,Savaş sahnelerinde de slow motion sahneleri ve paint terk kan efektleri göz kanatıyor :(,0,savaş sahnelerinde slow motion sahneleri paint terk kan efektleri göz kanatıyor (
3777,İç savaş sanki aw,0,i̇ç savaş aw
3778,Ömer Bey yürümesini bilmiyor diye ağacın kesilmesini istiyor ve cevaplarda ciddi bir savaş veriyor.,0,ömer bey yürümesini bilmiyor ağacın kesilmesini istiyor cevaplarda ciddi bir savaş veriyor
3779,o yüzden mi ingilizin maşası yunanla beş savaş yaptı bu adam anlamadım ben,0,yüzden mi ingilizin maşası yunanla beş savaş yaptı adam anlamadım ben
3780,"Bir hukukçu olarak ifade etmek isterim ki orada bulunan, çocuğu bu hale getiren sadist sosyopatlar çocuğun cinsel istismarı suçundan yargılanmalı

Bütün devletler, milletler, dinler, mezhepler bir araya gelmeli ve insanlığa savaş açanlara karşı birlik olmalıyız

Başka çare yok",0,bir hukukçu olarak ifade etmek isterim orada bulunan çocuğu hale getiren sadist sosyopatlar çocuğun cinsel istismarı suçundan yargılanmalı bütün devletler milletler dinler mezhepler bir araya gelmeli insanlığa savaş açanlara karşı birlik olmalıyız başka çare yok
3781,"La.nnn..

Biz senin için neden askeri destek verelim..
Sen kimsin?
Senin için Mehmedim neden şehit olsun..!!??
Haddini bil..!!

Git vatanın için savaş..!!
Kendi vatanını savunmaktan acizsin..!!
Bize ne senin esat ile sorunundan ??

BİZE NEEE..!!!

HAYRET BİRŞEY..!!
Daha fazla göster",0,la nnn senin askeri destek verelim sen kimsin senin mehmedim şehit olsun haddini bil git vatanın savaş kendi vatanını savunmaktan acizsin bize senin esat sorunundan bi̇ze neee hayret bi̇rşey fazla göster
3782,NE DEMEK SWVMIO SANA SAVAS ACARIM,0,demek swvmio sana savas acarim
3783,"Kur'ân-ı Kerîm'e hakaret edenlerin ağır şekilde cezalandırılması için her türlü teşebbüste bulunulmalıdır.

Cezasız kalması, savaş sebebi sayılmalıdır. Bir Müslümanın uğruna canını feda etmekten tereddüt etmeyeceği değerleri ayaklar altına alındığında bedeli bilinmelidir.",0,kur'ân-ı kerîm'e hakaret edenlerin ağır şekilde cezalandırılması türlü teşebbüste bulunulmalıdır cezasız kalması savaş sebebi sayılmalıdır bir müslümanın uğruna canını feda etmekten tereddüt etmeyeceği değerleri ayaklar altına alındığında bedeli bilinmelidir
3784,"Savaş bitince senin için taze incirler toplayacağım
seninle kalacağım
seninle okuyacağım
ve seni güneşli hayranlığında öpeceğim
eğer bulutlar izin verirse… ",1,savaş bitince senin taze incirler toplayacağım seninle kalacağım seninle okuyacağım seni güneşli hayranlığında öpeceğim bulutlar izin verirse…
3785,"Okunması gereken bir kitap “SAVAŞ DÜZENBAZLIKTIR” Smedley Butler. Kitabı hediye eden ve çeviren değerli arkadaşım 
@BSahtebilim
 Şafak Mert’e teşekkür ederim.",1,okunması gereken bir kitap savaş düzenbazliktir smedley butler kitabı hediye eden çeviren değerli arkadaşım bsahtebilim şafak mert’e teşekkür ederim
3786,İsveç götü kurtarmak için natonun kapısında yatıyor. Kime savaş açacak :))) yada savaş açsa ne yapabilir :))) norveç uskumrusu vardı meşhur dünyada onu göndermez belki savaş açtığı ülkeye,0,i̇sveç götü kurtarmak natonun kapısında yatıyor kime savaş açacak ))) yada savaş açsa yapabilir ))) norveç uskumrusu vardı meşhur dünyada onu göndermez savaş açtığı ülkeye
3787,Sayın portakal bu kılıçdaroglu yla ilgili ne biliyorsun ki altını kirli diyorsun varsa bildigin açıkla adamın başını bu ülkenin hırsızları yedi onlara savaş açdı kendisi de bedel ödedi daha hale bedel ödüyor bu temiz insana çamur atmak o kadar kolay ki deyin bakalım Bi AKP liye,0,sayın portakal kılıçdaroglu yla ilgili biliyorsun altını kirli diyorsun varsa bildigin açıkla adamın başını ülkenin hırsızları yedi onlara savaş açdı kendisi bedel ödedi hale bedel ödüyor temiz insana çamur atmak kadar kolay deyin bakalım bi akp liye
3788,Kendi götleri tutuşurken ıraka savaş mı açacaklar bide ?,0,kendi götleri tutuşurken ıraka savaş açacaklar bide
3789,Mesela ben ekmek almaya sustalı bıçağım ve rgd5 sovyet savaş bombamla giderim. hashddsjfhsdj,0,mesela ben ekmek almaya sustalı bıçağım rgd5 sovyet savaş bombamla giderim hashddsjfhsdj
3790,Başkan Savaş’tan korkutan rakam,0,başkan savaş’tan korkutan rakam
3791,"Çinlilere savaş açalım 
Kız kırılmış olabilir",0,çinlilere savaş açalım kız kırılmış olabilir
3792,"Duygusallığa gerek yok,yoldaş!Savaş savaştır.En iyi insan ölü insandır.”",0,duygusallığa gerek yok yoldaş savaş savaştır iyi insan ölü insandır
3793,"1)
MERAL AKŞENER,
TEK ADAY GİRDİĞİ
İYİ PARTİ KURULTAYI'NDA
YENİDEN GENEL BAŞKAN SEÇİLDİ VE
C.H.P.'DEN ALDIĞI
15 VEKİL İÇİN:
""...HAYATIMIN EN BÜYÜK PİŞMANLIĞI..."" DEDİ.

C.H.P.""DEN KONUYA İLİŞKİN BİR AÇIKLAMA YAPILDI: ...""  +¹",0,1) meral akşener tek aday gi̇rdi̇ği̇ i̇yi̇ parti̇ kurultayi'nda yeni̇den genel başkan seçi̇ldi̇ c h p 'den aldiği 15 veki̇l i̇çi̇n hayatimin büyük pi̇şmanliği dedi̇ c h p den konuya i̇li̇şki̇n bi̇r açiklama yapildi +¹
3794,"'Halk Sağlığı değilmiş gibi hissettiren teknolojiyi mümkün kılan biyolojik savaş, ilaç değilmiş gibi hissettiriyor, İnsanlığı yok etmek için tasarlanmış bir silah gibi hissettiriyor. Çünkü tam olarak bu!'
Dr. David Martin",0,'halk sağlığı değilmiş hissettiren teknolojiyi mümkün kılan biyolojik savaş ilaç değilmiş hissettiriyor i̇nsanlığı yok etmek tasarlanmış bir silah hissettiriyor tam olarak ' dr david martin
3795,"#RecepTayyipErdoğan  bu olay dogrumudur??
Doğruysa ve densizliklere göz neden yumuyorsunuz??bu afganların bu ülkede ne işi var ulkerinde savaş mi var ne var???",0,receptayyiperdoğan olay dogrumudur doğruysa densizliklere göz yumuyorsunuz afganların ülkede işi var ulkerinde savaş mi var var
